dataset,a,w,method,tlb,param
WordSynonyms,10,9,sax,0.5196256898273084,none
WordSynonyms,10,9,sfa,0.6127032782098787,none
WordSynonyms,10,9,sfa,0.6127032782098787,var
WordSynonyms,10,9,spartan,0.6155680583959094,woDAA
WordSynonyms,10,9,spartan,0.6050091760792626,dp_debug-reg7-delta0.5
WordSynonyms,4,10,sax,0.3048478483129159,none
WordSynonyms,4,10,sfa,0.3759578105685026,none
WordSynonyms,4,10,sfa,0.3759578105685026,var
WordSynonyms,4,10,spartan,0.3612769874421918,woDAA
WordSynonyms,4,10,spartan,0.4181559705297205,dp_debug-reg7-delta0.5
WordSynonyms,5,10,sax,0.3595722762638466,none
WordSynonyms,5,10,sfa,0.4502167311953416,none
WordSynonyms,5,10,sfa,0.4502167311953416,var
WordSynonyms,5,10,spartan,0.4366707804579443,woDAA
WordSynonyms,5,10,spartan,0.4653291018195011,dp_debug-reg7-delta0.5
WordSynonyms,6,10,sax,0.4150575629838455,none
WordSynonyms,6,10,sfa,0.50533706520476,none
WordSynonyms,6,10,sfa,0.50533706520476,var
WordSynonyms,6,10,spartan,0.49977456700667,woDAA
WordSynonyms,6,10,spartan,0.5134316873351686,dp_debug-reg7-delta0.5
WordSynonyms,7,10,sax,0.4586442021847424,none
WordSynonyms,7,10,sfa,0.5464622736317454,none
WordSynonyms,7,10,sfa,0.5464622736317454,var
WordSynonyms,7,10,spartan,0.5407678848037871,woDAA
WordSynonyms,7,10,spartan,0.5566457745307819,dp_debug-reg7-delta0.5
WordSynonyms,8,10,sax,0.4903715585703299,none
WordSynonyms,8,10,sfa,0.5833161181939821,none
WordSynonyms,8,10,sfa,0.5833161181939821,var
WordSynonyms,8,10,spartan,0.5752628905648858,woDAA
WordSynonyms,8,10,spartan,0.6006618623252739,dp_debug-reg7-delta0.5
WordSynonyms,9,10,sax,0.513261374967434,none
WordSynonyms,9,10,sfa,0.6062076630838944,none
WordSynonyms,9,10,sfa,0.6062076630838944,var
WordSynonyms,9,10,spartan,0.6072639390408082,woDAA
WordSynonyms,9,10,spartan,0.6098091459051609,dp_debug-reg7-delta0.5
WordSynonyms,10,10,sax,0.534268567735247,none
WordSynonyms,10,10,sfa,0.6288638241925006,none
WordSynonyms,10,10,sfa,0.6288638241925006,var
WordSynonyms,10,10,spartan,0.6303253781948797,woDAA
WordSynonyms,10,10,spartan,0.6367226383233826,dp_debug-reg7-delta0.5
Adiac,4,4,sax,0.0132492372938264,none
Adiac,4,4,sfa,0.1275126403775524,none
Adiac,4,4,sfa,0.2056547207635864,var
Adiac,4,4,spartan,0.2392941253980301,woDAA
Adiac,4,4,spartan,0.3174215732039128,dp_debug-reg7-delta0.5
Adiac,5,4,sax,0.0064777823450452,none
Adiac,5,4,sfa,0.1707124364428576,none
Adiac,5,4,sfa,0.2716410314803529,var
Adiac,5,4,spartan,0.3015753998280912,woDAA
Adiac,5,4,spartan,0.3388869162089553,dp_debug-reg7-delta0.5
Adiac,6,4,sax,0.0372342519386622,none
Adiac,6,4,sfa,0.2116556567136988,none
Adiac,6,4,sfa,0.3192542908664306,var
Adiac,6,4,spartan,0.3559212353991254,woDAA
Adiac,6,4,spartan,0.3526986751365296,dp_debug-reg7-delta0.5
Adiac,7,4,sax,0.0226980827223081,none
Adiac,7,4,sfa,0.2428821784526711,none
Adiac,7,4,sfa,0.3600560383046187,var
Adiac,7,4,spartan,0.3888615274723199,woDAA
Adiac,7,4,spartan,0.4145407685001996,dp_debug-reg7-delta0.5
Adiac,8,4,sax,0.0606397463289661,none
Adiac,8,4,sfa,0.2693311906090925,none
Adiac,8,4,sfa,0.3897916534740356,var
Adiac,8,4,spartan,0.4281704784206078,woDAA
Adiac,8,4,spartan,0.5081582708620249,dp_debug-reg7-delta0.5
Adiac,9,4,sax,0.051855148123748,none
Adiac,9,4,sfa,0.3009641696059288,none
Adiac,9,4,sfa,0.4241914685773009,var
Adiac,9,4,spartan,0.462217003758295,woDAA
Adiac,9,4,spartan,0.5081582708620249,dp_debug-reg7-delta0.5
Adiac,10,4,sax,0.0802926805943257,none
Adiac,10,4,sfa,0.3279630379175204,none
Adiac,10,4,sfa,0.455498484953108,var
Adiac,10,4,spartan,0.4953187035751533,woDAA
Adiac,10,4,spartan,0.5227702554616758,dp_debug-reg7-delta0.5
Adiac,4,5,sax,0.0033175180433781,none
Adiac,4,5,sfa,0.140276784861811,none
Adiac,4,5,sfa,0.1413317312496892,var
Adiac,4,5,spartan,0.2447980241863569,woDAA
Adiac,4,5,spartan,0.3388869162089553,dp_debug-reg7-delta0.5
Adiac,5,5,sax,0.0238652892711996,none
Adiac,5,5,sfa,0.1848762927570912,none
Adiac,5,5,sfa,0.1871967115088336,var
Adiac,5,5,spartan,0.3082594900198322,woDAA
Adiac,5,5,spartan,0.3526986751365296,dp_debug-reg7-delta0.5
Adiac,6,5,sax,0.0105240928585708,none
Adiac,6,5,sfa,0.2276189961501006,none
Adiac,6,5,sfa,0.2275064206522228,var
Adiac,6,5,spartan,0.363434354681309,woDAA
Adiac,6,5,spartan,0.4145407685001996,dp_debug-reg7-delta0.5
Adiac,7,5,sax,0.0278061855630137,none
Adiac,7,5,sfa,0.2601217297847499,none
Adiac,7,5,sfa,0.2608880292310309,var
Adiac,7,5,spartan,0.3971059886564562,woDAA
Adiac,7,5,spartan,0.4307958544986323,dp_debug-reg7-delta0.5
Adiac,8,5,sax,0.0407525290102539,none
Adiac,8,5,sfa,0.2889140460287245,none
Adiac,8,5,sfa,0.2903148819279597,var
Adiac,8,5,spartan,0.436450229971225,woDAA
Adiac,8,5,spartan,0.5250797763344466,dp_debug-reg7-delta0.5
Adiac,9,5,sax,0.0450837157840041,none
Adiac,9,5,sfa,0.3214322392290142,none
Adiac,9,5,sfa,0.3231792397473124,var
Adiac,9,5,spartan,0.4708753590436714,woDAA
Adiac,9,5,spartan,0.5250797763344466,dp_debug-reg7-delta0.5
Adiac,10,5,sax,0.0673605526616336,none
Adiac,10,5,sfa,0.3470543619452851,none
Adiac,10,5,sfa,0.3490772571884314,var
Adiac,10,5,spartan,0.5045587412921845,woDAA
Adiac,10,5,spartan,0.5358517986278869,dp_debug-reg7-delta0.5
Adiac,4,6,sax,0.0100895932090703,none
Adiac,4,6,sfa,0.1486283954767449,none
Adiac,4,6,sfa,0.2257718846385983,var
Adiac,4,6,spartan,0.2532231776059121,woDAA
Adiac,4,6,spartan,0.3526986751365296,dp_debug-reg7-delta0.5
Adiac,5,6,sax,0.0115075693340103,none
Adiac,5,6,sfa,0.195725270038432,none
Adiac,5,6,sfa,0.2942072471022337,var
Adiac,5,6,spartan,0.3179073990330486,woDAA
Adiac,5,6,spartan,0.4145407685001996,dp_debug-reg7-delta0.5
Adiac,6,6,sax,0.0339901451424697,none
Adiac,6,6,sfa,0.237798125335922,none
Adiac,6,6,sfa,0.3426509934599288,var
Adiac,6,6,spartan,0.3745458975784973,woDAA
Adiac,6,6,spartan,0.4220057475159894,dp_debug-reg7-delta0.5
Adiac,7,6,sax,0.0465854924743468,none
Adiac,7,6,sfa,0.2717996980899428,none
Adiac,7,6,sfa,0.3848799703627126,var
Adiac,7,6,spartan,0.4109846108803199,woDAA
Adiac,7,6,spartan,0.4348314697045026,dp_debug-reg7-delta0.5
Adiac,8,6,sax,0.0472987430263678,none
Adiac,8,6,sfa,0.3015004724445551,none
Adiac,8,6,sfa,0.4174446394217699,var
Adiac,8,6,spartan,0.4518181651734429,woDAA
Adiac,8,6,spartan,0.5390028200932793,dp_debug-reg7-delta0.5
Adiac,9,6,sax,0.0606791141725772,none
Adiac,9,6,sfa,0.3353356700205439,none
Adiac,9,6,sfa,0.4538321544172964,var
Adiac,9,6,spartan,0.4864292491988523,woDAA
Adiac,9,6,spartan,0.5751118380230773,dp_debug-reg7-delta0.5
Adiac,10,6,sax,0.0705993875416093,none
Adiac,10,6,sfa,0.3616912898346355,none
Adiac,10,6,sfa,0.4840825869513368,var
Adiac,10,6,spartan,0.5206390046998844,woDAA
Adiac,10,6,spartan,0.5751118380230773,dp_debug-reg7-delta0.5
Adiac,4,7,sax,0.0111713491842228,none
Adiac,4,7,sfa,0.2315826272879765,none
Adiac,4,7,sfa,0.2315826272879765,var
Adiac,4,7,spartan,0.2583656220104066,woDAA
Adiac,4,7,spartan,0.4145407685001996,dp_debug-reg7-delta0.5
Adiac,5,7,sax,0.0250768056821118,none
Adiac,5,7,sfa,0.3007206404714057,none
Adiac,5,7,sfa,0.3007206404714057,var
Adiac,5,7,spartan,0.3237330692150161,woDAA
Adiac,5,7,spartan,0.4220057475159894,dp_debug-reg7-delta0.5
Adiac,6,7,sax,0.0345268608779522,none
Adiac,6,7,sfa,0.3504743117708033,none
Adiac,6,7,sfa,0.3504743117708033,var
Adiac,6,7,spartan,0.3804252765587242,woDAA
Adiac,6,7,spartan,0.4373411868806807,dp_debug-reg7-delta0.5
Adiac,7,7,sax,0.0468014906032793,none
Adiac,7,7,sfa,0.3930381094491206,none
Adiac,7,7,sfa,0.3930381094491206,var
Adiac,7,7,spartan,0.4171005824355868,woDAA
Adiac,7,7,spartan,0.4426778997218139,dp_debug-reg7-delta0.5
Adiac,8,7,sax,0.0652417073190908,none
Adiac,8,7,sfa,0.4257782628149816,none
Adiac,8,7,sfa,0.4257782628149816,var
Adiac,8,7,spartan,0.4579455899967625,woDAA
Adiac,8,7,spartan,0.5791176869744433,dp_debug-reg7-delta0.5
Adiac,9,7,sax,0.0740099626686873,none
Adiac,9,7,sfa,0.4629165723768684,none
Adiac,9,7,sfa,0.4629165723768684,var
Adiac,9,7,spartan,0.4928042051829939,woDAA
Adiac,9,7,spartan,0.5807588203501675,dp_debug-reg7-delta0.5
Adiac,10,7,sax,0.0735984607542328,none
Adiac,10,7,sfa,0.493493478317346,none
Adiac,10,7,sfa,0.493493478317346,var
Adiac,10,7,spartan,0.5270403865795179,woDAA
Adiac,10,7,spartan,0.5897345672382651,dp_debug-reg7-delta0.5
Adiac,4,8,sax,0.0039550886920983,none
Adiac,4,8,sfa,0.234527390248079,none
Adiac,4,8,sfa,0.2538689528682206,var
Adiac,4,8,spartan,0.265118938938207,woDAA
Adiac,4,8,spartan,0.4175678377160182,dp_debug-reg7-delta0.5
Adiac,5,8,sax,0.0304758366214415,none
Adiac,5,8,sfa,0.3041475970608707,none
Adiac,5,8,sfa,0.3243691749506137,var
Adiac,5,8,spartan,0.331759588940924,woDAA
Adiac,5,8,spartan,0.4248032094965679,dp_debug-reg7-delta0.5
Adiac,6,8,sax,0.0132295156385122,none
Adiac,6,8,sfa,0.3540445623559112,none
Adiac,6,8,sfa,0.3778439482712216,var
Adiac,6,8,spartan,0.3890581556870606,woDAA
Adiac,6,8,spartan,0.4410471399920848,dp_debug-reg7-delta0.5
Adiac,7,8,sax,0.0258833294820082,none
Adiac,7,8,sfa,0.3971740415592225,none
Adiac,7,8,sfa,0.4224679451803478,var
Adiac,7,8,spartan,0.425999097486206,woDAA
Adiac,7,8,spartan,0.4574873296508412,dp_debug-reg7-delta0.5
Adiac,8,8,sax,0.0345567829866237,none
Adiac,8,8,sfa,0.4300098593234401,none
Adiac,8,8,sfa,0.4608068193386944,var
Adiac,8,8,spartan,0.4673241784912277,woDAA
Adiac,8,8,spartan,0.5835929198587999,dp_debug-reg7-delta0.5
Adiac,9,8,sax,0.0593591433240585,none
Adiac,9,8,sfa,0.4668422177615803,none
Adiac,9,8,sfa,0.500044050952048,var
Adiac,9,8,spartan,0.501960354097176,woDAA
Adiac,9,8,spartan,0.5924774111609709,dp_debug-reg7-delta0.5
Adiac,10,8,sax,0.0785455040092596,none
Adiac,10,8,sfa,0.4976332100912994,none
Adiac,10,8,sfa,0.5302367859740664,var
Adiac,10,8,spartan,0.5365127298387956,woDAA
Adiac,10,8,spartan,0.5953420725103079,dp_debug-reg7-delta0.5
Adiac,4,9,sax,0.0056636274513497,none
Adiac,4,9,sfa,0.2357440223383949,none
Adiac,4,9,sfa,0.2564709042981941,var
Adiac,4,9,spartan,0.2706806953501695,woDAA
Adiac,4,9,spartan,0.4220057475159894,dp_debug-reg7-delta0.5
Adiac,5,9,sax,0.0231358457228691,none
Adiac,5,9,sfa,0.3052632725761241,none
Adiac,5,9,sfa,0.3274279949493417,var
Adiac,5,9,spartan,0.3376786766009295,woDAA
Adiac,5,9,spartan,0.4373411868806807,dp_debug-reg7-delta0.5
Adiac,6,9,sax,0.0477989753770531,none
Adiac,6,9,sfa,0.3552482304231715,none
Adiac,6,9,sfa,0.381061141486268,var
Adiac,6,9,spartan,0.39511797924096,woDAA
Adiac,6,9,spartan,0.4491394321777479,dp_debug-reg7-delta0.5
Adiac,7,9,sax,0.052310641347803,none
Adiac,7,9,sfa,0.3983830586997539,none
Adiac,7,9,sfa,0.4261905190729045,var
Adiac,7,9,spartan,0.43217595078512,woDAA
Adiac,7,9,spartan,0.4639365916241686,dp_debug-reg7-delta0.5
Adiac,8,9,sax,0.0603096017570499,none
Adiac,8,9,sfa,0.4312415620484923,none
Adiac,8,9,sfa,0.4646100205621371,var
Adiac,8,9,spartan,0.473542011090949,woDAA
Adiac,8,9,spartan,0.5953420725103079,dp_debug-reg7-delta0.5
Adiac,9,9,sax,0.0743213897579722,none
Adiac,9,9,sfa,0.4680310974543377,none
Adiac,9,9,sfa,0.5036096229823495,var
Adiac,9,9,spartan,0.508666635279535,woDAA
Adiac,9,9,spartan,0.5973034741055365,dp_debug-reg7-delta0.5
Adiac,10,9,sax,0.0861915933101916,none
Adiac,10,9,sfa,0.4988416415494561,none
Adiac,10,9,sfa,0.534016188565488,var
Adiac,10,9,spartan,0.5433214120389634,woDAA
Adiac,10,9,spartan,0.6091692295885586,dp_debug-reg7-delta0.5
Adiac,4,10,sax,0.009677329646803,none
Adiac,4,10,sfa,0.2372187143550386,none
Adiac,4,10,sfa,0.259020420599357,var
Adiac,4,10,spartan,0.2740182797720573,woDAA
Adiac,4,10,spartan,0.4248032094965679,dp_debug-reg7-delta0.5
Adiac,5,10,sax,0.0229780614147964,none
Adiac,5,10,sfa,0.3066774337860041,none
Adiac,5,10,sfa,0.3305631612431492,var
Adiac,5,10,spartan,0.3407935368122842,woDAA
Adiac,5,10,spartan,0.4440272861941554,dp_debug-reg7-delta0.5
Adiac,6,10,sax,0.0358254744605551,none
Adiac,6,10,sfa,0.3565575975970804,none
Adiac,6,10,sfa,0.384311121463634,var
Adiac,6,10,spartan,0.3986457790187258,woDAA
Adiac,6,10,spartan,0.4602112937806232,dp_debug-reg7-delta0.5
Adiac,7,10,sax,0.058180235459856,none
Adiac,7,10,sfa,0.3997917211340154,none
Adiac,7,10,sfa,0.4298268876898165,var
Adiac,7,10,spartan,0.4360657756851015,woDAA
Adiac,7,10,spartan,0.4715212938817518,dp_debug-reg7-delta0.5
Adiac,8,10,sax,0.0658639578850244,none
Adiac,8,10,sfa,0.4326571517906854,none
Adiac,8,10,sfa,0.4684332665030841,var
Adiac,8,10,spartan,0.4777027364887609,woDAA
Adiac,8,10,spartan,0.6091692295885586,dp_debug-reg7-delta0.5
Adiac,9,10,sax,0.0747393191568197,none
Adiac,9,10,sfa,0.4695802537218203,none
Adiac,9,10,sfa,0.5079480689782625,var
Adiac,9,10,spartan,0.512738920613194,woDAA
Adiac,9,10,spartan,0.6137204800485475,dp_debug-reg7-delta0.5
Adiac,10,10,sax,0.0815735290887318,none
Adiac,10,10,sfa,0.5002448317057575,none
Adiac,10,10,sfa,0.5389654489783434,var
Adiac,10,10,spartan,0.5473821326508889,woDAA
Adiac,10,10,spartan,0.6177185303002667,dp_debug-reg7-delta0.5
Chinatown,4,4,sax,0.0069225506493364,none
Chinatown,4,4,sfa,0.2397480125193054,none
Chinatown,4,4,sfa,0.2397480125193054,var
Chinatown,4,4,spartan,0.2618447002872925,woDAA
Chinatown,4,4,spartan,0.400463765335409,dp_debug-reg7-delta0.5
Chinatown,5,4,sax,0.0090657442439341,none
Chinatown,5,4,sfa,0.3109497106177032,none
Chinatown,5,4,sfa,0.3109497106177032,var
Chinatown,5,4,spartan,0.3014958939710134,woDAA
Chinatown,5,4,spartan,0.4150683984665815,dp_debug-reg7-delta0.5
Chinatown,6,4,sax,0.0270583185952974,none
Chinatown,6,4,sfa,0.3476626867919409,none
Chinatown,6,4,sfa,0.3476626867919409,var
Chinatown,6,4,spartan,0.402638060641286,woDAA
Chinatown,6,4,spartan,0.4309840777886075,dp_debug-reg7-delta0.5
Chinatown,7,4,sax,0.0228490951785251,none
Chinatown,7,4,sfa,0.3905307320319301,none
Chinatown,7,4,sfa,0.3905307320319301,var
Chinatown,7,4,spartan,0.4107888367029596,woDAA
Chinatown,7,4,spartan,0.4451794109907108,dp_debug-reg7-delta0.5
Chinatown,8,4,sax,0.0306236565825017,none
Chinatown,8,4,sfa,0.3864273415948989,none
Chinatown,8,4,sfa,0.3864273415948989,var
Chinatown,8,4,spartan,0.4664663613034631,woDAA
Chinatown,8,4,spartan,0.5355327433911021,dp_debug-reg7-delta0.5
Chinatown,9,4,sax,0.0501265579274191,none
Chinatown,9,4,sfa,0.4403488013541626,none
Chinatown,9,4,sfa,0.4403488013541626,var
Chinatown,9,4,spartan,0.4729659616994756,woDAA
Chinatown,9,4,spartan,0.5355327433911021,dp_debug-reg7-delta0.5
Chinatown,10,4,sax,0.0690374800371349,none
Chinatown,10,4,sfa,0.4498142625523085,none
Chinatown,10,4,sfa,0.4498142625523085,var
Chinatown,10,4,spartan,0.4962971910670463,woDAA
Chinatown,10,4,spartan,0.5454764993110233,dp_debug-reg7-delta0.5
Chinatown,4,5,sax,0.00498325465062,none
Chinatown,4,5,sfa,0.2558895263514919,none
Chinatown,4,5,sfa,0.2558895263514919,var
Chinatown,4,5,spartan,0.2791162078232954,woDAA
Chinatown,4,5,spartan,0.4150683984665815,dp_debug-reg7-delta0.5
Chinatown,5,5,sax,0.0084981821396267,none
Chinatown,5,5,sfa,0.3322905710617701,none
Chinatown,5,5,sfa,0.3322905710617701,var
Chinatown,5,5,spartan,0.3213410662893586,woDAA
Chinatown,5,5,spartan,0.4309840777886075,dp_debug-reg7-delta0.5
Chinatown,6,5,sax,0.008903335129779,none
Chinatown,6,5,sfa,0.3695092596599779,none
Chinatown,6,5,sfa,0.3695092596599779,var
Chinatown,6,5,spartan,0.4222633264842717,woDAA
Chinatown,6,5,spartan,0.4421086341387786,dp_debug-reg7-delta0.5
Chinatown,7,5,sax,0.01134314718814,none
Chinatown,7,5,sfa,0.4147654364166132,none
Chinatown,7,5,sfa,0.4147654364166132,var
Chinatown,7,5,spartan,0.4292014192227111,woDAA
Chinatown,7,5,spartan,0.4752329558440788,dp_debug-reg7-delta0.5
Chinatown,8,5,sax,0.0161525857217204,none
Chinatown,8,5,sfa,0.412070149174864,none
Chinatown,8,5,sfa,0.412070149174864,var
Chinatown,8,5,spartan,0.4835371419954652,woDAA
Chinatown,8,5,spartan,0.552709373700781,dp_debug-reg7-delta0.5
Chinatown,9,5,sax,0.0297167416210178,none
Chinatown,9,5,sfa,0.466086901006113,none
Chinatown,9,5,sfa,0.466086901006113,var
Chinatown,9,5,spartan,0.4923118646704267,woDAA
Chinatown,9,5,spartan,0.552709373700781,dp_debug-reg7-delta0.5
Chinatown,10,5,sax,0.0337019656776721,none
Chinatown,10,5,sfa,0.47761595762043,none
Chinatown,10,5,sfa,0.47761595762043,var
Chinatown,10,5,spartan,0.5159343541460079,woDAA
Chinatown,10,5,spartan,0.5688536800397918,dp_debug-reg7-delta0.5
Chinatown,4,6,sax,0.0303108238360891,none
Chinatown,4,6,sfa,0.282070149245562,none
Chinatown,4,6,sfa,0.282070149245562,var
Chinatown,4,6,spartan,0.2951660917563841,woDAA
Chinatown,4,6,spartan,0.4309840777886075,dp_debug-reg7-delta0.5
Chinatown,5,6,sax,0.026261115134938,none
Chinatown,5,6,sfa,0.3609521022425098,none
Chinatown,5,6,sfa,0.3609521022425098,var
Chinatown,5,6,spartan,0.3361593502134639,woDAA
Chinatown,5,6,spartan,0.4421086341387786,dp_debug-reg7-delta0.5
Chinatown,6,6,sax,0.0500360083233104,none
Chinatown,6,6,sfa,0.3975205585698405,none
Chinatown,6,6,sfa,0.3975205585698405,var
Chinatown,6,6,spartan,0.4347774058749398,woDAA
Chinatown,6,6,spartan,0.4649508875864029,dp_debug-reg7-delta0.5
Chinatown,7,6,sax,0.0856670730733701,none
Chinatown,7,6,sfa,0.4407874305015567,none
Chinatown,7,6,sfa,0.4407874305015567,var
Chinatown,7,6,spartan,0.4457334598655897,woDAA
Chinatown,7,6,spartan,0.4838803222293084,dp_debug-reg7-delta0.5
Chinatown,8,6,sax,0.1181499627729053,none
Chinatown,8,6,sfa,0.4396953505428796,none
Chinatown,8,6,sfa,0.4396953505428796,var
Chinatown,8,6,spartan,0.4980935965120827,woDAA
Chinatown,8,6,spartan,0.5758195719807505,dp_debug-reg7-delta0.5
Chinatown,9,6,sax,0.1399497907024345,none
Chinatown,9,6,sfa,0.4943442140540598,none
Chinatown,9,6,sfa,0.4943442140540598,var
Chinatown,9,6,spartan,0.507036931501739,woDAA
Chinatown,9,6,spartan,0.5820589688267592,dp_debug-reg7-delta0.5
Chinatown,10,6,sax,0.1535961304923068,none
Chinatown,10,6,sfa,0.5106061587433015,none
Chinatown,10,6,sfa,0.5106061587433015,var
Chinatown,10,6,spartan,0.5299892319897994,woDAA
Chinatown,10,6,spartan,0.5820589688267592,dp_debug-reg7-delta0.5
Chinatown,4,7,sax,0.0070850350474435,none
Chinatown,4,7,sfa,0.2964891297395373,none
Chinatown,4,7,sfa,0.2964891297395373,var
Chinatown,4,7,spartan,0.3066295496141105,woDAA
Chinatown,4,7,spartan,0.4421086341387786,dp_debug-reg7-delta0.5
Chinatown,5,7,sax,0.0073925968623046,none
Chinatown,5,7,sfa,0.3765801384060606,none
Chinatown,5,7,sfa,0.3765801384060606,var
Chinatown,5,7,spartan,0.3481417523479756,woDAA
Chinatown,5,7,spartan,0.4649508875864029,dp_debug-reg7-delta0.5
Chinatown,6,7,sax,0.0200837681571848,none
Chinatown,6,7,sfa,0.4140804248072597,none
Chinatown,6,7,sfa,0.4140804248072597,var
Chinatown,6,7,spartan,0.4458933073651643,woDAA
Chinatown,6,7,spartan,0.4904196406404413,dp_debug-reg7-delta0.5
Chinatown,7,7,sax,0.0112688332243648,none
Chinatown,7,7,sfa,0.4553688244912854,none
Chinatown,7,7,sfa,0.4553688244912854,var
Chinatown,7,7,spartan,0.4587964302350843,woDAA
Chinatown,7,7,spartan,0.4978052506323286,dp_debug-reg7-delta0.5
Chinatown,8,7,sax,0.0193558885295317,none
Chinatown,8,7,sfa,0.4562241131988541,none
Chinatown,8,7,sfa,0.4562241131988541,var
Chinatown,8,7,spartan,0.510174753729505,woDAA
Chinatown,8,7,spartan,0.5928609046864971,dp_debug-reg7-delta0.5
Chinatown,9,7,sax,0.0314192845199407,none
Chinatown,9,7,sfa,0.5097118258639227,none
Chinatown,9,7,sfa,0.5097118258639227,var
Chinatown,9,7,spartan,0.5182314905259078,woDAA
Chinatown,9,7,spartan,0.5975460927485163,dp_debug-reg7-delta0.5
Chinatown,10,7,sax,0.0562422661594431,none
Chinatown,10,7,sfa,0.5288218227693903,none
Chinatown,10,7,sfa,0.5288218227693903,var
Chinatown,10,7,spartan,0.5411834620154125,woDAA
Chinatown,10,7,spartan,0.6024243424052279,dp_debug-reg7-delta0.5
Chinatown,4,8,sax,0.0184582010283493,none
Chinatown,4,8,sfa,0.3093892895205656,none
Chinatown,4,8,sfa,0.3093892895205656,var
Chinatown,4,8,spartan,0.3155505481908209,woDAA
Chinatown,4,8,spartan,0.4551593841519172,dp_debug-reg7-delta0.5
Chinatown,5,8,sax,0.0476574116799972,none
Chinatown,5,8,sfa,0.3904101146658997,none
Chinatown,5,8,sfa,0.3904101146658997,var
Chinatown,5,8,spartan,0.3584521915614472,woDAA
Chinatown,5,8,spartan,0.4723421010921626,dp_debug-reg7-delta0.5
Chinatown,6,8,sax,0.0915039052149589,none
Chinatown,6,8,sfa,0.4262834063286786,none
Chinatown,6,8,sfa,0.4262834063286786,var
Chinatown,6,8,spartan,0.4549385248078533,woDAA
Chinatown,6,8,spartan,0.4978052506323286,dp_debug-reg7-delta0.5
Chinatown,7,8,sax,0.1006191001502521,none
Chinatown,7,8,sfa,0.4697751870185812,none
Chinatown,7,8,sfa,0.4697751870185812,var
Chinatown,7,8,spartan,0.4684582524628429,woDAA
Chinatown,7,8,spartan,0.5084601852217205,dp_debug-reg7-delta0.5
Chinatown,8,8,sax,0.1285694206714402,none
Chinatown,8,8,sfa,0.4717228083317101,none
Chinatown,8,8,sfa,0.4717228083317101,var
Chinatown,8,8,spartan,0.5196504661358841,woDAA
Chinatown,8,8,spartan,0.6024243424052278,dp_debug-reg7-delta0.5
Chinatown,9,8,sax,0.1473079024894422,none
Chinatown,9,8,sfa,0.5229444809506868,none
Chinatown,9,8,sfa,0.5229444809506868,var
Chinatown,9,8,spartan,0.5272789533940324,woDAA
Chinatown,9,8,spartan,0.6059031407970354,dp_debug-reg7-delta0.5
Chinatown,10,8,sax,0.1888854384869186,none
Chinatown,10,8,sfa,0.5425133670119108,none
Chinatown,10,8,sfa,0.5425133670119108,var
Chinatown,10,8,spartan,0.5530334747781639,woDAA
Chinatown,10,8,spartan,0.6107164506414426,dp_debug-reg7-delta0.5
Chinatown,4,9,sax,0.0074311504546908,none
Chinatown,4,9,sfa,0.3152649270440333,none
Chinatown,4,9,sfa,0.3191494179033899,var
Chinatown,4,9,spartan,0.3242329656156844,woDAA
Chinatown,4,9,spartan,0.4649508875864029,dp_debug-reg7-delta0.5
Chinatown,5,9,sax,0.0248902261992064,none
Chinatown,5,9,sfa,0.3987149537192608,none
Chinatown,5,9,sfa,0.4013072075890894,var
Chinatown,5,9,spartan,0.3670412127550795,woDAA
Chinatown,5,9,spartan,0.4904196406404413,dp_debug-reg7-delta0.5
Chinatown,6,9,sax,0.0489165873681291,none
Chinatown,6,9,sfa,0.4363778753094316,none
Chinatown,6,9,sfa,0.4373646983174535,var
Chinatown,6,9,spartan,0.4626582966755134,woDAA
Chinatown,6,9,spartan,0.507530744257837,dp_debug-reg7-delta0.5
Chinatown,7,9,sax,0.0302677129221126,none
Chinatown,7,9,sfa,0.4805751456309566,none
Chinatown,7,9,sfa,0.4828702590698624,var
Chinatown,7,9,spartan,0.4763163956534487,woDAA
Chinatown,7,9,spartan,0.5190362062724373,dp_debug-reg7-delta0.5
Chinatown,8,9,sax,0.0470044551100864,none
Chinatown,8,9,sfa,0.4823841058445459,none
Chinatown,8,9,sfa,0.485324424533557,var
Chinatown,8,9,spartan,0.5284821763717074,woDAA
Chinatown,8,9,spartan,0.6096577232483307,dp_debug-reg7-delta0.5
Chinatown,9,9,sax,0.0821461489800332,none
Chinatown,9,9,sfa,0.5326840881674327,none
Chinatown,9,9,sfa,0.5356529582231241,var
Chinatown,9,9,spartan,0.5355497959399178,woDAA
Chinatown,9,9,spartan,0.6143675713385873,dp_debug-reg7-delta0.5
Chinatown,10,9,sax,0.1407375985743124,none
Chinatown,10,9,sfa,0.551804370615574,none
Chinatown,10,9,sfa,0.5555837378309721,var
Chinatown,10,9,spartan,0.5608869411869398,woDAA
Chinatown,10,9,spartan,0.6243519917230017,dp_debug-reg7-delta0.5
Chinatown,4,10,sax,0.0071994196976117,none
Chinatown,4,10,sfa,0.324637550020201,none
Chinatown,4,10,sfa,0.3285337060287853,var
Chinatown,4,10,spartan,0.3286995009002595,woDAA
Chinatown,4,10,spartan,0.4723421010921626,dp_debug-reg7-delta0.5
Chinatown,5,10,sax,0.0237625532558324,none
Chinatown,5,10,sfa,0.4092140506428587,none
Chinatown,5,10,sfa,0.4109928742434504,var
Chinatown,5,10,spartan,0.3736075774674047,woDAA
